Time,mq2_GI,mq4_GI
07:40:00,65,99
07:50:00,65,99
08:00:00,65,99
08:10:00,65,99
08:20:00,65,99
08:30:00,65,99
08:40:00,65,99
08:50:00,65,99
09:00:00,65,99
09:10:00,65,99
09:20:00,65,99
09:30:00,64,99
09:40:00,64,99
09:50:00,64,99
10:00:00,64,99
10:10:00,64,99
10:20:00,64,99
10:30:00,64,99
10:40:00,64,99
10:50:00,64,99
11:00:00,64,99
11:10:00,64,99
11:20:00,64,99
11:30:00,64,99
11:40:00,64,99
11:50:00,64,99
12:00:00,64,99
12:10:00,64,99
12:20:00,64,99
12:30:00,64,99
12:40:00,64,99
12:50:00,64,99
13:00:00,64,99
13:10:00,64,99
13:20:00,64,99
13:30:00,64,99
13:40:00,64,99
13:50:00,64,99
14:00:00,64,99
14:10:00,64,99
14:20:00,64,99
14:30:00,63,99
14:40:00,63,99
14:50:00,63,99
15:00:00,63,99
15:10:00,63,99
15:20:00,63,99
15:30:00,63,99
15:40:00,63,99
15:50:00,63,99
16:00:00,63,99
16:10:00,63,99
16:20:00,63,99
16:30:00,63,99
16:40:00,63,99
16:50:00,63,99
17:00:00,63,99
17:10:00,63,99
17:20:00,63,99
17:30:00,63,99
17:40:00,63,99
17:50:00,63,98
18:00:00,63,98
18:10:00,63,98
18:20:00,63,98
18:30:00,63,98
18:40:00,63,98
18:50:00,63,98
19:00:00,63,98
19:10:00,63,98
19:20:00,63,98
19:30:00,63,98
19:40:00,63,98
19:50:00,63,98
20:00:00,63,98
20:10:00,63,98
20:20:00,63,98
20:30:00,63,98
20:40:00,63,98
20:50:00,63,98
21:00:00,63,98
21:10:00,63,98
21:20:00,63,98
21:30:00,63,98
21:40:00,63,98
21:50:00,63,98
22:00:00,63,98
22:10:00,63,98
22:20:00,63,98
22:30:00,63,98
22:40:00,63,98
22:50:00,63,98
23:00:00,63,98
23:10:00,63,98
23:20:00,63,98
23:30:00,63,98
23:40:00,63,98
23:50:00,63,98
00:00:00,63,98
00:10:00,63,98
00:20:00,63,98
00:30:00,63,98
00:40:00,63,98
00:50:00,63,98
01:00:00,63,98
01:10:00,63,98
01:20:00,63,98
01:30:00,63,98
01:40:00,62,98
01:50:00,62,98
02:00:00,62,98
02:10:00,62,98
02:20:00,62,98
02:30:00,62,98
02:40:00,62,98
02:50:00,62,98
03:00:00,62,98
03:10:00,62,98
03:20:00,62,97
03:30:00,62,97
03:40:00,62,97
03:50:00,62,97
04:00:00,62,97
04:10:00,62,97
04:20:00,62,97
04:30:00,62,97
04:40:00,62,97
04:50:00,62,97
05:00:00,62,97
05:10:00,62,97
05:20:00,62,97
05:30:00,62,97
05:40:00,61,97
05:50:00,61,97
06:00:00,61,97
06:10:00,61,97
06:20:00,61,97
06:30:00,61,97
06:40:00,61,97
06:50:00,61,97
07:00:00,61,97
07:10:00,61,97
07:20:00,61,97
07:30:00,61,97
07:40:00,61,97
07:50:00,61,97
08:00:00,61,97
08:10:00,61,97
08:20:00,60,97
08:30:00,60,97
08:40:00,60,97
08:50:00,60,97
09:00:00,60,97
09:10:00,60,97
09:20:00,60,96
09:30:00,60,96
09:40:00,60,96
09:50:00,60,96
10:00:00,60,96
10:10:00,60,96
10:20:00,60,96
10:30:00,60,96
10:40:00,60,96
10:50:00,59,96
11:00:00,59,96
11:10:00,59,96
11:20:00,59,96
11:30:00,59,96
11:40:00,59,96
11:50:00,59,96
12:00:00,59,96
12:10:00,59,96
12:20:00,59,96
12:30:00,59,96
12:40:00,59,96
12:50:00,59,96
13:00:00,59,96
13:10:00,58,96
13:20:00,58,96
13:30:00,58,95
13:40:00,58,95
13:50:00,58,95
14:00:00,58,95
14:10:00,58,95
14:20:00,58,95
14:30:00,58,95
14:40:00,58,95
14:50:00,58,95
15:00:00,58,95
15:10:00,58,95
15:20:00,58,95
15:30:00,58,95
15:40:00,58,95
15:50:00,58,95
16:00:00,58,95
16:10:00,58,95
16:20:00,57,95
16:30:00,57,95
16:40:00,57,95
16:50:00,57,95
17:00:00,57,94
17:10:00,57,94
17:20:00,57,94
17:30:00,57,94
17:40:00,57,94
17:50:00,57,94
18:00:00,57,94
18:10:00,57,94
18:20:00,57,94
18:30:00,57,94
18:40:00,57,94
18:50:00,57,94
19:00:00,57,94
19:10:00,57,94
19:20:00,57,94
19:30:00,57,94
19:40:00,57,94
19:50:00,57,94
20:00:00,57,94
20:10:00,57,94
20:20:00,57,94
20:30:00,57,94
20:40:00,57,94
20:50:00,57,94
21:00:00,58,94
21:10:00,58,94
21:20:00,58,94
21:30:00,58,93
21:40:00,58,93
21:50:00,58,93
22:00:00,58,93
22:10:00,58,93
22:20:00,58,93
22:30:00,58,93
22:40:00,58,93
22:50:00,58,93
23:00:00,58,93
23:10:00,58,93
23:20:00,58,93
23:30:00,58,93
23:40:00,58,93
23:50:00,58,93
00:00:00,58,93
00:10:00,58,93
00:20:00,58,93
00:30:00,58,93
00:40:00,57,93
00:50:00,57,93
01:00:00,57,93
01:10:00,57,93
01:20:00,57,93
01:30:00,57,93
01:40:00,57,93
01:50:00,57,93
02:00:00,57,93
02:10:00,57,92
02:20:00,57,92
02:30:00,57,92
02:40:00,57,92
02:50:00,57,92
03:00:00,57,92
03:10:00,57,92
03:20:00,56,92
03:30:00,56,92
03:40:00,56,92
03:50:00,56,92
04:00:00,56,92
04:10:00,56,92
04:20:00,56,92
04:30:00,56,92
04:40:00,56,92
04:50:00,56,92
05:00:00,56,92
05:10:00,56,92
05:20:00,55,91
05:30:00,55,91
05:40:00,55,91
05:50:00,55,91
06:00:00,55,91
06:10:00,55,91
06:20:00,55,91
06:30:00,55,91
06:40:00,55,91
06:50:00,55,91
07:00:00,55,91
07:10:00,54,91
07:20:00,54,91
07:30:00,54,91
07:40:00,54,91
07:50:00,54,91
08:00:00,54,90
08:10:00,54,90
08:20:00,54,90
08:30:00,54,90
08:40:00,54,90
08:50:00,54,90
09:00:00,54,90
09:10:00,53,90
09:20:00,53,90
09:30:00,53,90
09:40:00,53,90
09:50:00,53,90
10:00:00,53,90
10:10:00,53,90
10:20:00,53,90
10:30:00,53,90
10:40:00,53,90
10:50:00,53,89
11:00:00,53,89
11:10:00,53,89
11:20:00,53,89
11:30:00,52,89
11:40:00,52,89
11:50:00,52,89
12:00:00,52,89
12:10:00,52,89
12:20:00,52,89
12:30:00,52,89
12:40:00,52,89
12:50:00,52,89
13:00:00,52,89
13:10:00,52,89
13:20:00,52,89
13:30:00,52,89
13:40:00,52,89
13:50:00,52,89
14:00:00,52,89
14:10:00,52,88
14:20:00,52,88
14:30:00,52,88
14:40:00,52,88
14:50:00,52,88
15:00:00,52,88
15:10:00,52,88
15:20:00,51,88
15:30:00,51,88
15:40:00,51,88
15:50:00,51,88
16:00:00,51,88
16:10:00,51,88
16:20:00,51,88
16:30:00,51,88
16:40:00,51,88
16:50:00,51,88
17:00:00,51,88
17:10:00,51,88
17:20:00,51,88
17:30:00,51,87
17:40:00,51,87
17:50:00,51,87
18:00:00,51,87
18:10:00,50,87
18:20:00,50,87
18:30:00,50,87
18:40:00,50,87
18:50:00,50,87
19:00:00,50,87
19:10:00,50,87
19:20:00,50,87
19:30:00,50,87
19:40:00,50,87
19:50:00,50,87
20:00:00,50,87
20:10:00,50,87
20:20:00,50,87
20:30:00,50,87
20:40:00,50,87
20:50:00,50,87
21:00:00,50,87
21:10:00,50,87
21:20:00,50,87
21:30:00,50,87
21:40:00,50,87
21:50:00,50,87
22:00:00,50,86
22:10:00,50,86
22:20:00,50,86
22:30:00,50,86
22:40:00,50,86
22:50:00,50,86
23:00:00,49,86
23:10:00,49,86
23:20:00,49,86
23:30:00,49,86
23:40:00,49,86
23:50:00,49,86
00:00:00,49,86
00:10:00,49,86
00:20:00,49,86
00:30:00,49,86
00:40:00,49,86
00:50:00,49,86
01:00:00,49,86
01:10:00,48,86
01:20:00,48,86
01:30:00,48,85
01:40:00,48,85
01:50:00,48,85
02:00:00,48,85
02:10:00,48,85
02:20:00,48,85
02:30:00,48,85
02:40:00,48,85
02:50:00,48,85
03:00:00,48,85
03:10:00,48,85
03:20:00,48,85
03:30:00,48,85
03:40:00,48,85
03:50:00,48,85
04:00:00,48,85
04:10:00,48,85
04:20:00,48,85
04:30:00,48,85
04:40:00,48,85
04:50:00,48,85
05:00:00,47,85
05:10:00,47,85
05:20:00,47,85
05:30:00,47,85
05:40:00,47,85
05:50:00,47,85
06:00:00,47,84
06:10:00,47,84
06:20:00,47,84
06:30:00,47,84
06:40:00,47,84
06:50:00,47,84
07:00:00,47,84
07:10:00,47,84
07:20:00,47,84
07:30:00,47,84
07:40:00,47,84
07:50:00,47,84
08:00:00,47,84
08:10:00,46,84
08:20:00,46,84
08:30:00,46,84
08:40:00,46,84
08:50:00,46,84
09:00:00,46,84
09:10:00,46,84
09:20:00,46,84
09:30:00,46,84
09:40:00,46,84
09:50:00,46,84
10:00:00,46,84
10:10:00,46,84
10:20:00,46,84
10:30:00,46,84
10:40:00,46,84
10:50:00,46,84
11:00:00,46,84
11:10:00,46,84
11:20:00,46,84
11:30:00,46,83
11:40:00,46,83
11:50:00,46,83
12:00:00,46,83
12:10:00,46,83
12:20:00,45,83
12:30:00,45,83
12:40:00,45,83
12:50:00,45,83
13:00:00,45,83
13:10:00,45,83
13:20:00,45,83
13:30:00,45,83
13:40:00,45,83
13:50:00,45,83
14:00:00,45,83
14:10:00,45,83
14:20:00,45,83
14:30:00,45,83
14:40:00,45,83
14:50:00,45,83
15:00:00,45,83
15:10:00,45,83
15:20:00,45,83
15:30:00,45,83
15:40:00,45,83
15:50:00,45,83
16:00:00,45,83
16:10:00,45,83
16:20:00,45,83
16:30:00,45,83
16:40:00,45,83
16:50:00,45,83
17:00:00,45,83
17:10:00,45,83
17:20:00,45,83
17:30:00,45,83
17:40:00,45,83
17:50:00,45,83
18:00:00,45,83
18:10:00,45,83
18:20:00,45,83
18:30:00,45,83
18:40:00,45,83
18:50:00,45,83
19:00:00,45,83
19:10:00,45,83
19:20:00,45,83
19:30:00,45,83
19:40:00,45,83
19:50:00,44,83
20:00:00,44,83
20:10:00,44,83
20:20:00,44,83
20:30:00,44,83
20:40:00,44,83
20:50:00,44,83
21:00:00,44,82
21:10:00,44,82
21:20:00,44,82
21:30:00,44,82
21:40:00,44,82
21:50:00,44,82
22:00:00,44,82
22:10:00,44,82
22:20:00,44,82
22:30:00,43,82
22:40:00,43,82
22:50:00,43,82
23:00:00,43,82
23:10:00,43,82
23:20:00,43,82
23:30:00,43,82
23:40:00,43,82
23:50:00,43,82
00:00:00,43,82
00:10:00,43,82
00:20:00,43,82
00:30:00,43,82
00:40:00,43,82
00:50:00,43,82
01:00:00,43,82
01:10:00,43,82
01:20:00,43,82
01:30:00,43,82
01:40:00,43,82
01:50:00,43,82
02:00:00,43,82
02:10:00,42,82
02:20:00,42,82
02:30:00,42,82
02:40:00,42,82
02:50:00,42,82
03:00:00,42,82
03:10:00,42,82
03:20:00,42,82
03:30:00,42,82
03:40:00,42,82
03:50:00,42,82
04:00:00,42,82
04:10:00,42,82
04:20:00,42,82
04:30:00,42,82
04:40:00,42,82
04:50:00,42,82
05:00:00,42,82
05:10:00,42,82
05:20:00,42,81
05:30:00,42,81
05:40:00,42,81
05:50:00,42,81
06:00:00,42,81
06:10:00,42,81
06:20:00,42,81
06:30:00,42,81
06:40:00,42,81
06:50:00,42,81
07:00:00,42,81
07:10:00,42,81
07:20:00,42,81
07:30:00,42,81
07:40:00,41,81
07:50:00,41,81
08:00:00,41,81
08:10:00,41,81
08:20:00,41,81
08:30:00,41,81
08:40:00,41,81
08:50:00,41,81
09:00:00,41,81
09:10:00,41,81
09:20:00,41,81
09:30:00,41,81
09:40:00,41,81
09:50:00,41,81
10:00:00,41,81
10:10:00,41,81
10:20:00,41,81
10:30:00,41,81
10:40:00,41,81
10:50:00,41,81
11:00:00,41,81
11:10:00,41,81
11:20:00,41,81
11:30:00,41,81
11:40:00,41,81
11:50:00,41,81
12:00:00,41,81
12:10:00,40,81
12:20:00,40,81
12:30:00,40,81
12:40:00,40,81
12:50:00,40,81
13:00:00,40,81
13:10:00,40,81
13:20:00,40,81
13:30:00,40,81
13:40:00,40,81
13:50:00,40,81
14:00:00,41,81
14:10:00,41,81
14:20:00,41,81
14:30:00,42,82
14:40:00,43,82
14:50:00,39,81
15:00:00,37,80
15:10:00,35,79
15:20:00,34,78
15:30:00,33,77
15:40:00,32,77
15:50:00,31,76
