ts, lat, lon, mq2_ppm, mq4_ppm, tempC, tdhtC, tbmpC, pres_hPa, hum%, ir, mq4_d, crc

0,1970-01-01 00:00:00,0.000000,0.000000,1,1,23.30,0.0,68,1,0,9F23
0,1970-01-01 00:00:00,0.000000,0.000000,1,1,23.60,0.0,67,1,0,ED84
0,1970-01-01 00:00:00,0.000000,0.000000,1,1,22.80,0.0,67,1,0,BFAB
0,1970-01-01 00:00:00,0.000000,0.000000,1,1,22.70,0.0,67,1,0,795C
0,1970-01-01 00:00:00,0.000000,0.000000,1,1,22.70,0.0,67,1,0,795C
0,1970-01-01 00:00:00,0.000000,0.000000,1,1,22.70,0.0,66,1,0,486F
0,1970-01-01 00:00:00,0.000000,0.000000,1,1,23.10,0.0,66,1,0,B1B8
0,1970-01-01 00:00:00,0.000000,0.000000,1,1,23.20,0.0,65,1,0,AC2B
0,1970-01-01 00:00:00,0.000000,0.000000,1,1,23.00,0.0,66,1,0,DFF3
0,1970-01-01 00:00:00,0.000000,0.000000,1,1,22.90,0.0,65,1,0,5CBA
0,1970-01-01 00:00:00,0.000000,0.000000,1,1,22.80,0.0,65,1,0,DDCD
0,1970-01-01 00:00:00,0.000000,0.000000,1,1,22.70,0.0,65,1,0,1B3A
0,1970-01-01 00:00:00,0.000000,0.000000,1,1,22.60,0.0,65,1,0,55FC
0,1970-01-01 00:00:00,0.000000,0.000000,1,1,22.70,0.0,66,1,0,486F
0,1970-01-01 00:00:00,0.000000,0.000000,1,1,22.80,0.0,67,1,0,BFAB
0,1970-01-01 00:00:00,0.000000,0.000000,2,2,22.70,0.0,69,1,0,E37E
0,1970-01-01 00:00:00,0.000000,0.000000,2,2,22.80,0.0,70,1,0,76DC
0,1970-01-01 00:00:00,0.000000,0.000000,2,2,22.80,0.0,71,1,0,47EF
0,1970-01-01 00:00:00,0.000000,0.000000,6,3,23.00,0.0,71,1,0,C67A
0,1970-01-01 00:00:00,0.000000,0.000000,16,6,0.00,0.0,0,1,0,A6ED
0,1970-01-01 00:00:00,0.000000,0.000000,22,10,0.00,0.0,0,1,0,BDF0
0,1970-01-01 00:00:00,0.000000,0.000000,28,14,0.00,0.0,0,1,0,C0E0
0,1970-01-01 00:00:00,0.000000,0.000000,33,17,0.00,0.0,0,1,0,E4F2
0,1970-01-01 00:00:00,0.000000,0.000000,37,20,0.00,0.0,0,1,0,E001
0,1970-01-01 00:00:00,0.000000,0.000000,41,23,0.00,0.0,0,1,0,B112
0,1970-01-01 00:00:00,0.000000,0.000000,45,25,0.00,0.0,0,1,0,82FF
0,1970-01-01 00:00:00,0.000000,0.000000,48,27,0.00,0.0,0,1,0,3052
0,1970-01-01 00:00:00,0.000000,0.000000,50,29,0.00,0.0,0,1,0,CCAF
0,1970-01-01 00:00:00,0.000000,0.000000,53,30,0.00,0.0,0,1,0,55DA
0,1970-01-01 00:00:00,0.000000,0.000000,55,32,0.00,0.0,0,1,0,F165
0,1970-01-01 00:00:00,0.000000,0.000000,58,34,0.00,0.0,0,1,0,B40E
0,1970-01-01 00:00:00,0.000000,0.000000,60,35,0.00,0.0,0,1,0,A606
0,1970-01-01 00:00:00,0.000000,0.000000,62,37,0.00,0.0,0,1,0,5AFB
0,1970-01-01 00:00:00,0.000000,0.000000,64,38,0.00,0.0,0,1,0,4E6E
0,1970-01-01 00:00:00,0.000000,0.000000,66,39,0.00,0.0,0,1,0,F99B
0,1970-01-01 00:00:00,0.000000,0.000000,68,40,0.00,0.0,0,1,0,7D83
0,1970-01-01 00:00:00,0.000000,0.000000,69,40,0.00,0.0,0,1,0,1CF8
0,1970-01-01 00:00:00,0.000000,0.000000,71,41,0.00,0.0,0,1,0,AB0D
0,1970-01-01 00:00:00,0.000000,0.000000,72,41,0.00,0.0,0,1,0,C696
0,1970-01-01 00:00:00,0.000000,0.000000,74,42,0.00,0.0,0,1,0,9B65
0,1970-01-01 00:00:00,0.000000,0.000000,74,42,0.00,0.0,0,1,0,9B65
0,1970-01-01 00:00:00,0.000000,0.000000,76,42,0.00,0.0,0,1,0,FC6E
0,1970-01-01 00:00:00,0.000000,0.000000,77,43,0.00,0.0,0,1,0,E816
0,1970-01-01 00:00:00,0.000000,0.000000,77,43,0.00,0.0,0,1,0,E816
0,1970-01-01 00:00:00,0.000000,0.000000,78,43,0.00,0.0,0,1,0,4B9B
0,1970-01-01 00:00:00,0.000000,0.000000,79,44,0.00,0.0,0,1,0,61E8
0,1970-01-01 00:00:00,0.000000,0.000000,80,44,0.00,0.0,0,1,0,FBB5
0,1970-01-01 00:00:00,0.000000,0.000000,81,44,0.00,0.0,0,1,0,9ACE
0,1970-01-01 00:00:00,0.000000,0.000000,82,44,0.00,0.0,0,1,0,3943
0,1970-01-01 00:00:00,0.000000,0.000000,82,44,0.00,0.0,0,1,0,3943
0,1970-01-01 00:00:00,0.000000,0.000000,83,44,0.00,0.0,0,1,0,5838
0,1970-01-01 00:00:00,0.000000,0.000000,84,44,0.00,0.0,0,1,0,5E48
0,1970-01-01 00:00:00,0.000000,0.000000,85,45,0.00,0.0,0,1,0,4A30
0,1970-01-01 00:00:00,0.000000,0.000000,86,45,0.00,0.0,0,1,0,E9BD
0,1970-01-01 00:00:00,0.000000,0.000000,87,45,0.00,0.0,0,1,0,88C6
0,1970-01-01 00:00:00,0.000000,0.000000,88,45,0.00,0.0,0,1,0,E55D
0,1970-01-01 00:00:00,0.000000,0.000000,88,46,0.00,0.0,0,1,0,7A58
0,1970-01-01 00:00:00,0.000000,0.000000,89,46,0.00,0.0,0,1,0,1B23
0,1970-01-01 00:00:00,0.000000,0.000000,90,46,0.00,0.0,0,1,0,B8AE
0,1970-01-01 00:00:00,0.000000,0.000000,91,46,0.00,0.0,0,1,0,D9D5
0,1970-01-01 00:00:00,0.000000,0.000000,92,46,0.00,0.0,0,1,0,DFA5
0,1970-01-01 00:00:00,0.000000,0.000000,92,46,0.00,0.0,0,1,0,DFA5
0,1970-01-01 00:00:00,0.000000,0.000000,93,46,0.00,0.0,0,1,0,BEDE
0,1970-01-01 00:00:00,0.000000,0.000000,94,46,0.00,0.0,0,1,0,1D53
0,1970-01-01 00:00:00,0.000000,0.000000,95,46,0.00,0.0,0,1,0,7C28
0,1970-01-01 00:00:00,0.000000,0.000000,96,46,0.00,0.0,0,1,0,29E8
0,1970-01-01 00:00:00,0.000000,0.000000,97,46,0.00,0.0,0,1,0,4893
0,1970-01-01 00:00:00,0.000000,0.000000,97,46,0.00,0.0,0,1,0,4893
0,1970-01-01 00:00:00,0.000000,0.000000,98,46,0.00,0.0,0,1,0,EB1E
0,1970-01-01 00:00:00,0.000000,0.000000,99,46,0.00,0.0,0,1,0,8A65
0,1970-01-01 00:00:00,0.000000,0.000000,100,46,0.00,0.0,0,1,0,8C15
0,1970-01-01 00:00:00,0.000000,0.000000,101,46,0.00,0.0,0,1,0,ED6E
0,1970-01-01 00:00:00,0.000000,0.000000,101,46,0.00,0.0,0,1,0,ED6E
0,1970-01-01 00:00:00,0.000000,0.000000,102,46,0.00,0.0,0,1,0,4EE3
0,1970-01-01 00:00:00,0.000000,0.000000,103,46,0.00,0.0,0,1,0,2F98
0,1970-01-01 00:00:00,0.000000,0.000000,104,46,0.00,0.0,0,1,0,4203
0,1970-01-01 00:00:00,0.000000,0.000000,106,46,0.00,0.0,0,1,0,80F5
0,1970-01-01 00:00:00,0.000000,0.000000,107,46,0.00,0.0,0,1,0,E18E
0,1970-01-01 00:00:00,0.000000,0.000000,108,46,0.00,0.0,0,1,0,E7FE
0,1970-01-01 00:00:00,0.000000,0.000000,109,46,0.00,0.0,0,1,0,8685
0,1970-01-01 00:00:00,0.000000,0.000000,109,46,0.00,0.0,0,1,0,8685
0,1970-01-01 00:00:00,0.000000,0.000000,110,45,0.00,0.0,0,1,0,BA0D
0,1970-01-01 00:00:00,0.000000,0.000000,112,45,0.00,0.0,0,1,0,412B
0,1970-01-01 00:00:00,0.000000,0.000000,113,45,0.00,0.0,0,1,0,2050
0,1970-01-01 00:00:00,0.000000,0.000000,114,45,0.00,0.0,0,1,0,83DD
0,1970-01-01 00:00:00,0.000000,0.000000,115,45,0.00,0.0,0,1,0,E2A6
0,1970-01-01 00:00:00,0.000000,0.000000,117,45,0.00,0.0,0,1,0,85AD
0,1970-01-01 00:00:00,0.000000,0.000000,118,45,0.00,0.0,0,1,0,2620
0,1970-01-01 00:00:00,0.000000,0.000000,119,45,0.00,0.0,0,1,0,475B
0,1970-01-01 00:00:00,0.000000,0.000000,119,45,0.00,0.0,0,1,0,475B
0,1970-01-01 00:00:00,0.000000,0.000000,121,44,0.00,0.0,0,1,0,3EB8
0,1970-01-01 00:00:00,0.000000,0.000000,122,44,0.00,0.0,0,1,0,9D35
0,1970-01-01 00:00:00,0.000000,0.000000,123,44,0.00,0.0,0,1,0,FC4E
0,1970-01-01 00:00:00,0.000000,0.000000,125,44,0.00,0.0,0,1,0,9B45
0,1970-01-01 00:00:00,0.000000,0.000000,126,44,0.00,0.0,0,1,0,38C8
0,1970-01-01 00:00:00,0.000000,0.000000,128,44,0.00,0.0,0,1,0,CD0F
0,1970-01-01 00:00:00,0.000000,0.000000,129,44,0.00,0.0,0,1,0,AC74
0,1970-01-01 00:00:00,0.000000,0.000000,131,44,0.00,0.0,0,1,0,6E82
0,1970-01-01 00:00:00,0.000000,0.000000,132,44,0.00,0.0,0,1,0,68F2
0,1970-01-01 00:00:00,0.000000,0.000000,134,44,0.00,0.0,0,1,0,AA04
0,1970-01-01 00:00:00,0.000000,0.000000,135,44,0.00,0.0,0,1,0,CB7F
0,1970-01-01 00:00:00,0.000000,0.000000,135,44,0.00,0.0,0,1,0,CB7F
0,1970-01-01 00:00:00,0.000000,0.000000,137,44,0.00,0.0,0,1,0,C79F
0,1970-01-01 00:00:00,0.000000,0.000000,140,44,0.00,0.0,0,1,0,319
0,1970-01-01 00:00:00,0.000000,0.000000,140,44,0.00,0.0,0,1,0,319
0,1970-01-01 00:00:00,0.000000,0.000000,142,44,0.00,0.0,0,1,0,C1EF
0,1970-01-01 00:00:00,0.000000,0.000000,143,44,0.00,0.0,0,1,0,A094
0,1970-01-01 00:00:00,0.000000,0.000000,145,44,0.00,0.0,0,1,0,5BB2
0,1970-01-01 00:00:00,0.000000,0.000000,147,44,0.00,0.0,0,1,0,9944
0,1970-01-01 00:00:00,0.000000,0.000000,149,44,0.00,0.0,0,1,0,FE4F
0,1970-01-01 00:00:00,0.000000,0.000000,150,44,0.00,0.0,0,1,0,5DC2
0,1970-01-01 00:00:00,0.000000,0.000000,152,44,0.00,0.0,0,1,0,5122
0,1970-01-01 00:00:00,0.000000,0.000000,154,44,0.00,0.0,0,1,0,93D4
0,1970-01-01 00:00:00,0.000000,0.000000,156,43,0.00,0.0,0,1,0,BFD7
0,1970-01-01 00:00:00,0.000000,0.000000,158,43,0.00,0.0,0,1,0,7D21
0,1970-01-01 00:00:00,0.000000,0.000000,158,43,0.00,0.0,0,1,0,7D21
0,1970-01-01 00:00:00,0.000000,0.000000,159,43,0.00,0.0,0,1,0,1C5A
0,1970-01-01 00:00:00,0.000000,0.000000,161,43,0.00,0.0,0,1,0,28E1
0,1970-01-01 00:00:00,0.000000,0.000000,163,43,0.00,0.0,0,1,0,EA17
0,1970-01-01 00:00:00,0.000000,0.000000,165,43,0.00,0.0,0,1,0,8D1C
0,1970-01-01 00:00:00,0.000000,0.000000,167,43,0.00,0.0,0,1,0,4FEA
0,1970-01-01 00:00:00,0.000000,0.000000,169,43,0.00,0.0,0,1,0,430A
0,1970-01-01 00:00:00,0.000000,0.000000,171,43,0.00,0.0,0,1,0,81FC
0,1970-01-01 00:00:00,0.000000,0.000000,174,43,0.00,0.0,0,1,0,457A
0,1970-01-01 00:00:00,0.000000,0.000000,176,43,0.00,0.0,0,1,0,BE5C
0,1970-01-01 00:00:00,0.000000,0.000000,176,43,0.00,0.0,0,1,0,BE5C
0,1970-01-01 00:00:00,0.000000,0.000000,178,43,0.00,0.0,0,1,0,7CAA
0,1970-01-01 00:00:00,0.000000,0.000000,180,42,0.00,0.0,0,1,0,6EA2
0,1970-01-01 00:00:00,0.000000,0.000000,182,42,0.00,0.0,0,1,0,AC54
0,1970-01-01 00:00:00,0.000000,0.000000,185,42,0.00,0.0,0,1,0,C1CF
0,1970-01-01 00:00:00,0.000000,0.000000,187,42,0.00,0.0,0,1,0,339
0,1970-01-01 00:00:00,0.000000,0.000000,187,42,0.00,0.0,0,1,0,339
0,1970-01-01 00:00:00,0.000000,0.000000,189,42,0.00,0.0,0,1,0,6432
0,1970-01-01 00:00:00,0.000000,0.000000,191,42,0.00,0.0,0,1,0,A6C4
0,1970-01-01 00:00:00,0.000000,0.000000,194,42,0.00,0.0,0,1,0,8ED9
0,1970-01-01 00:00:00,0.000000,0.000000,196,41,0.00,0.0,0,1,0,76D7
0,1970-01-01 00:00:00,0.000000,0.000000,196,41,0.00,0.0,0,1,0,76D7
0,1970-01-01 00:00:00,0.000000,0.000000,199,41,0.00,0.0,0,1,0,D55A
0,1970-01-01 00:00:00,0.000000,0.000000,201,41,0.00,0.0,0,1,0,D9BA
0,1970-01-01 00:00:00,0.000000,0.000000,204,42,0.00,0.0,0,1,0,8239
0,1970-01-01 00:00:00,0.000000,0.000000,206,41,0.00,0.0,0,1,0,DFCA
0,1970-01-01 00:00:00,0.000000,0.000000,206,42,0.00,0.0,0,1,0,40CF
